year,month,day,nao_index_cdas
1989,12,4,-1.606999993
1989,12,5,-1.445000052
1989,12,6,-1.13499999
1989,12,7,-1.200000048
1989,12,8,-1.355000019
1989,12,9,-1.546000004
1989,12,10,-1.703999996
1989,12,11,-1.486999989
1989,12,12,-1.251000047
1989,12,13,-1.054999948
1989,12,14,-0.586000025
1989,12,15,-0.128999993
1989,12,16,-0.172999993
1989,12,17,-0.312999994
1989,12,18,-0.377999991
1989,12,19,-0.280000001
1989,12,20,-0.009
1989,12,21,0.340999991
1989,12,22,0.620000005
1989,12,23,0.675999999
1989,12,24,0.716000021
1989,12,25,0.586000025
1989,12,26,0.354000002
1989,12,27,-0.045000002
1989,12,28,-0.301999986
1989,12,29,-0.637000024
1989,12,30,-0.824000001
1989,12,31,-0.861000001
1990,1,1,-0.63499999
1990,1,2,-0.500999987
1990,1,3,-0.216999993
1990,1,4,-0.072999999
1990,1,5,0.093999997
1990,1,6,0.474000007
1990,1,7,0.851999998
1990,1,8,0.911000013
1990,1,9,0.950999975
1990,1,10,0.768999994
1990,1,11,0.503000021
1990,1,12,0.337000012
1990,1,13,0.349999994
1990,1,14,0.617999971
1990,1,15,0.861999989
1990,1,16,0.841000021
1990,1,17,0.851000011
1990,1,18,0.646000028
1990,1,19,0.629999995
1990,1,20,0.449999988
1990,1,21,0.549000025
1990,1,22,0.967000008
1990,1,23,1.072999954
1990,1,24,0.930000007
1990,1,25,0.815999985
1990,1,26,0.612999976
1990,1,27,0.430999994
1990,1,28,0.660000026
1990,1,29,0.629000008
1990,1,30,0.423000008
1990,1,31,0.407000005
1990,2,1,0.546999991
1990,2,2,0.64200002
1990,2,3,0.663999975
1990,2,4,0.550000012
1990,2,5,0.640999973
1990,2,6,0.81099999
1990,2,7,0.880999982
1990,2,8,0.915000021
1990,2,9,0.953000009
1990,2,10,1.072000027
1990,2,11,1.238000035
1990,2,12,1.202000022
1990,2,13,0.938000023
1990,2,14,0.763999999
1990,2,15,0.523000002
1990,2,16,0.451000005
1990,2,17,0.834999979
1990,2,18,0.944999993
1990,2,19,0.811999977
1990,2,20,0.894999981
1990,2,21,0.842000008
1990,2,22,0.904999971
1990,2,23,1.322999954
1990,2,24,1.549999952
1990,2,25,1.478999972
1990,2,26,1.430999994
1990,2,27,1.121999979
1990,2,28,0.883000016
1990,3,1,0.763000011
1990,3,2,0.582000017
1990,3,3,0.693000019
1990,3,4,0.561999977
1990,3,5,0.372000009
1990,3,6,0.246999994
1990,3,7,0.200000003
1990,3,8,0.229000002
1990,3,9,0.268000007
1990,3,10,0.467999995
1990,3,11,0.442000002
1990,3,12,0.230000004
1990,3,13,0.246000007
1990,3,14,0.368999988
1990,3,15,0.574999988
1990,3,16,0.66900003
1990,3,17,0.813000023
1990,3,18,1.256000042
1990,3,19,1.912999988
1990,3,20,2.355000019
1990,3,21,2.358999968
1990,3,22,2.153000116
1990,3,23,2.020999908
1990,3,24,1.753000021
1990,3,25,1.588000059
1990,3,26,1.56400001
1990,3,27,1.281999946
1990,3,28,0.842999995
1990,3,29,0.593999982
1990,3,30,0.335999995
1990,3,31,0.046999998
1990,4,1,-0.112000003
1990,4,2,-0.222000003
1990,4,3,-0.248999998
1990,4,4,-0.522000015
1990,4,5,-0.859000027
1990,4,6,-0.462000012
1990,4,7,0.231999993
1990,4,8,0.326000005
1990,4,9,0.635999978
1990,4,10,1.297000051
1990,4,11,1.889000058
1990,4,12,2.085000038
1990,4,13,2.229000092
1990,4,14,2.170000076
1990,4,15,1.840999961
1990,4,16,1.690000057
1990,4,17,1.773000002
1990,4,18,1.875
1990,4,19,1.809000015
1990,4,20,1.855000019
1990,4,21,1.534000039
1990,4,22,1.08099997
1990,4,23,1.023000002
1990,4,24,0.856000006
1990,4,25,0.839999974
1990,4,26,0.845000029
1990,4,27,1.202999949
1990,4,28,1.429999948
1990,4,29,0.995999992
1990,4,30,0.504999995
1990,5,1,0.488999993
1990,5,2,0.566999972
1990,5,3,0.405000001
1990,5,4,0.259000003
1990,5,5,-0.104999997
1990,5,6,-0.757000029
1990,5,7,-1.078999996
1990,5,8,-0.867999971
1990,5,9,-0.35800001
1990,5,10,-0.273999989
1990,5,11,-0.425999999
1990,5,12,-0.598999977
1990,5,13,-0.684000015
1990,5,14,-0.713999987
1990,5,15,-0.791999996
1990,5,16,-1.121000051
1990,5,17,-1.5
1990,5,18,-1.444000006
1990,5,19,-1.29400003
1990,5,20,-1.103999972
1990,5,21,-0.896000028
1990,5,22,-0.741999984
1990,5,23,-0.867999971
1990,5,24,-1.319000006
1990,5,25,-1.730999947
1990,5,26,-1.521000028
1990,5,27,-1.029999971
1990,5,28,-0.574999988
1990,5,29,-0.342000008
1990,5,30,-0.523999989
1990,5,31,-0.651000023
1990,6,1,-0.193000004
1990,6,2,0.578999996
1990,6,3,1.136999965
1990,6,4,1.302999973
1990,6,5,0.996999979
1990,6,6,0.769999981
1990,6,7,0.541000009
1990,6,8,0.579999983
1990,6,9,0.423000008
1990,6,10,0.286000013
1990,6,11,0.321999997
1990,6,12,0.400999993
1990,6,13,0.606000006
1990,6,14,0.596000016
1990,6,15,0.379000008
1990,6,16,0.202000007
1990,6,17,-0.231000006
1990,6,18,-0.579999983
1990,6,19,-0.708000004
1990,6,20,-0.712000012
1990,6,21,-0.936999977
1990,6,22,-1.072999954
1990,6,23,-0.954999983
1990,6,24,-0.841000021
1990,6,25,-0.584999979
1990,6,26,-0.34799999
1990,6,27,-0.469999999
1990,6,28,-0.634000003
1990,6,29,-0.647000015
1990,6,30,-0.546000004
1990,7,1,-0.449999988
1990,7,2,-0.068000004
1990,7,3,0.089000002
1990,7,4,0.064000003
1990,7,5,0.144999996
1990,7,6,0.595000029
1990,7,7,0.73299998
1990,7,8,0.326000005
1990,7,9,0.200000003
1990,7,10,0.60799998
1990,7,11,0.809000015
1990,7,12,0.83099997
1990,7,13,0.788999975
1990,7,14,0.421999991
1990,7,15,-0.158999994
1990,7,16,-0.504999995
1990,7,17,-0.575999975
1990,7,18,-0.25
1990,7,19,0.451000005
1990,7,20,0.824999988
1990,7,21,1.042000055
1990,7,22,1.034999967
1990,7,23,0.808000028
1990,7,24,0.601999998
1990,7,25,0.551999986
1990,7,26,0.430000007
1990,7,27,0.072999999
1990,7,28,-0.455000013
1990,7,29,-0.671999991
1990,7,30,-0.660000026
1990,7,31,-0.619000018
1990,8,1,-0.397000015
1990,8,2,0.164000005
1990,8,3,0.486999989
1990,8,4,0.247999996
1990,8,5,0.032000002
1990,8,6,-0.180000007
1990,8,7,0.096000001
1990,8,8,0.280999988
1990,8,9,0.280999988
1990,8,10,0.377000004
1990,8,11,0.672999978
1990,8,12,1.02699995
1990,8,13,1.332000017
1990,8,14,1.282999992
1990,8,15,0.620999992
1990,8,16,0.136999995
1990,8,17,0.26699999
1990,8,18,0.523999989
1990,8,19,0.344999999
1990,8,20,0.44600001
1990,8,21,0.70599997
1990,8,22,1.00999999
1990,8,23,0.813000023
1990,8,24,0.27700001
1990,8,25,-0.007
1990,8,26,0.005
1990,8,27,0.250999987
1990,8,28,0.453999996
1990,8,29,0.52700001
1990,8,30,0.395999998
1990,8,31,0.630999982
1990,9,1,0.883000016
1990,9,2,0.952000022
1990,9,3,1.029000044
1990,9,4,1.379999995
1990,9,5,1.432000041
1990,9,6,1.376000047
1990,9,7,1.399999976
1990,9,8,1.381999969
1990,9,9,1.605999947
1990,9,10,1.712000012
1990,9,11,1.287999988
1990,9,12,0.958000004
1990,9,13,1.029999971
1990,9,14,1.121999979
1990,9,15,1.014999986
1990,9,16,0.643999994
1990,9,17,0.662999988
1990,9,18,0.83099997
1990,9,19,0.5
1990,9,20,0.018999999
1990,9,21,-0.398000002
1990,9,22,-1.036000013
1990,9,23,-1.266000032
1990,9,24,-1.340000033
1990,9,25,-0.768999994
1990,9,26,0.013
1990,9,27,0.148000002
1990,9,28,0.135000005
1990,9,29,0.191
1990,9,30,0.284000009
1990,10,1,0.112999998
1990,10,2,-0.014
1990,10,3,0.017999999
1990,10,4,0.360000014
1990,10,5,0.727999985
1990,10,6,0.620999992
1990,10,7,1.044999957
1990,10,8,1.335999966
1990,10,9,1.253000021
1990,10,10,0.901000023
1990,10,11,0.192000002
1990,10,12,-0.181999996
1990,10,13,-0.079000004
1990,10,14,-0.197999999
1990,10,15,0.057
1990,10,16,0.257999986
1990,10,17,0.421000004
1990,10,18,0.214000002
1990,10,19,-0.386999995
1990,10,20,-0.541999996
1990,10,21,-0.25999999
1990,10,22,-0.305000007
1990,10,23,-0.456999987
1990,10,24,-0.584999979
1990,10,25,-0.59799999
1990,10,26,-0.351999998
1990,10,27,-0.096000001
1990,10,28,-0.214000002
1990,10,29,-0.653999984
1990,10,30,-0.899999976
1990,10,31,-0.995000005
1990,11,1,-1.065000057
1990,11,2,-0.978999972
1990,11,3,-0.708999991
1990,11,4,-0.361999989
1990,11,5,-0.259000003
1990,11,6,-0.282999992
1990,11,7,-0.497000009
1990,11,8,-0.583999991
1990,11,9,-0.731999993
1990,11,10,-0.574000001
1990,11,11,-0.181999996
1990,11,12,0.072999999
1990,11,13,0.140000001
1990,11,14,0.423999995
1990,11,15,1.077000022
1990,11,16,1.347000003
1990,11,17,0.866999984
1990,11,18,0.143000007
1990,11,19,-0.151999995
1990,11,20,-0.273999989
1990,11,21,-0.256000012
1990,11,22,-0.208000004
1990,11,23,-0.407999992
1990,11,24,-0.89200002
1990,11,25,-0.430000007
1990,11,26,0.116999999
1990,11,27,-0.057
1990,11,28,-0.519999981
1990,11,29,-0.624000013
1990,11,30,-0.344999999
1990,12,1,-0.164000005
1990,12,2,0.177000001
1990,12,3,0.159999996
1990,12,4,0.056000002
1990,12,5,0.012
1990,12,6,-0.386999995
1990,12,7,-0.81099999
1990,12,8,-0.795000017
1990,12,9,-0.446999997
1990,12,10,-0.187999994
1990,12,11,-0.108000003
1990,12,12,-0.120999999
1990,12,13,-0.437000006
1990,12,14,-0.605000019
1990,12,15,-0.698000014
1990,12,16,-0.83099997
1990,12,17,-0.690999985
1990,12,18,-1.02699995
1990,12,19,-0.813000023
1990,12,20,0.004
1990,12,21,0.573000014
1990,12,22,0.889999986
1990,12,23,0.870999992
1990,12,24,0.861000001
1990,12,25,0.957000017
1990,12,26,1.450999975
1990,12,27,1.950000048
1990,12,28,1.924000025
1990,12,29,1.577999949
1990,12,30,1.332000017
1990,12,31,1.228000045
1991,1,1,1.511999965
1991,1,2,1.588000059
1991,1,3,1.626999974
1991,1,4,1.425999999
1991,1,5,1.340000033
1991,1,6,1.157999992
1991,1,7,0.944999993
1991,1,8,0.69599998
1991,1,9,0.451999992
1991,1,10,0.492000014
1991,1,11,0.230000004
1991,1,12,-0.054000001
1991,1,13,-0.075999998
1991,1,14,0.125
1991,1,15,0.194999993
1991,1,16,0.246000007
1991,1,17,0.405000001
1991,1,18,0.625999987
1991,1,19,0.773000002
1991,1,20,0.536000013
1991,1,21,0.174999997
1991,1,22,-0.097999997
1991,1,23,-0.282000005
1991,1,24,-0.194999993
1991,1,25,-0.050999999
1991,1,26,0.221000001
1991,1,27,0.147
1991,1,28,0.344999999
1991,1,29,0.688000023
1991,1,30,0.987999976
1991,1,31,1.215999961
1991,2,1,1.343000054
1991,2,2,1.452000022
1991,2,3,1.317000031
1991,2,4,1.24000001
1991,2,5,0.870000005
1991,2,6,0.625
1991,2,7,0.465000004
1991,2,8,0.354000002
1991,2,9,0.439999998
1991,2,10,0.458000004
1991,2,11,0.324000001
1991,2,12,0.187999994
1991,2,13,0.101000004
1991,2,14,0.037
1991,2,15,0.093000002
1991,2,16,0.143999994
1991,2,17,0.284999996
1991,2,18,0.685000002
1991,2,19,0.931999981
1991,2,20,0.95599997
1991,2,21,0.735000014
1991,2,22,0.643000007
1991,2,23,0.75
1991,2,24,0.800999999
1991,2,25,0.938000023
1991,2,26,1.019999981
1991,2,27,1.128000021
1991,2,28,1.029999971
1991,3,1,1.148000002
1991,3,2,0.846000016
1991,3,3,0.912
1991,3,4,0.899999976
1991,3,5,0.488000005
1991,3,6,0.050000001
1991,3,7,-0.25999999
1991,3,8,-0.533999979
1991,3,9,-0.588
1991,3,10,-0.377999991
1991,3,11,-0.335000008
1991,3,12,-0.549000025
1991,3,13,-0.589999974
1991,3,14,-0.5
1991,3,15,-0.476000011
1991,3,16,-0.388999999
1991,3,17,-0.293000013
1991,3,18,0.093000002
1991,3,19,0.397000015
1991,3,20,0.195999995
1991,3,21,0.007
1991,3,22,0.216000006
1991,3,23,0.546999991
1991,3,24,0.652999997
1991,3,25,0.412999988
1991,3,26,0.485000014
1991,3,27,0.284000009
1991,3,28,-0.182999998
1991,3,29,-0.603999972
1991,3,30,-0.398999989
1991,3,31,0.381999999
1991,4,1,0.902999997
1991,4,2,1.088000059
1991,4,3,1.407999992
1991,4,4,1.361999989
1991,4,5,1.144000053
1991,4,6,1.047000051
1991,4,7,0.833999991
1991,4,8,0.674000025
1991,4,9,0.763999999
1991,4,10,0.601000011
1991,4,11,0.600000024
1991,4,12,0.540000021
1991,4,13,0.180000007
1991,4,14,-0.326000005
1991,4,15,-0.978999972
1991,4,16,-1.003999949
1991,4,17,-0.870000005
1991,4,18,-0.950999975
1991,4,19,-0.954999983
1991,4,20,-0.813000023
1991,4,21,-0.428000003
1991,4,22,-0.370000005
1991,4,23,-0.407000005
1991,4,24,-0.377000004
1991,4,25,-0.418000013
1991,4,26,-0.490999997
1991,4,27,-0.649999976
1991,4,28,-0.786000013
1991,4,29,-1.072999954
1991,4,30,-1.269999981
1991,5,1,-1.208999991
1991,5,2,-1.105000019
1991,5,3,-1.277999997
1991,5,4,-1.381000042
1991,5,5,-1.238000035
1991,5,6,-0.79400003
1991,5,7,-0.109999999
1991,5,8,0.136999995
1991,5,9,0.157000005
1991,5,10,0.257999986
1991,5,11,0.426999986
1991,5,12,0.47299999
1991,5,13,0.250999987
1991,5,14,0.02
1991,5,15,0.143999994
1991,5,16,0.361999989
1991,5,17,0.72299999
1991,5,18,0.939999998
1991,5,19,1.07099998
1991,5,20,1.013000011
1991,5,21,1.144000053
1991,5,22,1.021999955
1991,5,23,0.771000028
1991,5,24,1.021999955
1991,5,25,1.327000022
1991,5,26,1.338000059
1991,5,27,0.845000029
1991,5,28,0.391000003
1991,5,29,-0.158000007
1991,5,30,-0.941999972
1991,5,31,-1.350999951
1991,6,1,-1.307999969
1991,6,2,-1.550999999
1991,6,3,-1.547000051
1991,6,4,-1.213999987
1991,6,5,-0.764999986
1991,6,6,-0.497000009
1991,6,7,-0.416999996
1991,6,8,-0.605000019
1991,6,9,-0.666999996
1991,6,10,-0.335999995
1991,6,11,-0.164000005
1991,6,12,-0.287999988
1991,6,13,-0.462000012
1991,6,14,-0.686999977
1991,6,15,-0.84799999
1991,6,16,-1.039000034
1991,6,17,-0.787
1991,6,18,-0.449000001
1991,6,19,-0.150000006
1991,6,20,0.166999996
1991,6,21,0.412999988
1991,6,22,0.555999994
1991,6,23,0.560000002
1991,6,24,0.395999998
1991,6,25,0.372000009
1991,6,26,0.32100001
1991,6,27,0.442000002
1991,6,28,0.745999992
1991,6,29,0.912
1991,6,30,0.855000019
1991,7,1,0.805000007
1991,7,2,0.859000027
1991,7,3,1.011999965
1991,7,4,0.797999978
1991,7,5,-0.011
1991,7,6,-0.407999992
1991,7,7,-0.586000025
1991,7,8,-0.796000004
1991,7,9,-0.859000027
1991,7,10,-0.697000027
1991,7,11,-0.486999989
1991,7,12,-0.223000005
1991,7,13,0.126000002
1991,7,14,0.361999989
1991,7,15,0.407000005
1991,7,16,0.223000005
1991,7,17,-0.221000001
1991,7,18,-0.688000023
1991,7,19,-0.98299998
1991,7,20,-0.940999985
1991,7,21,-0.64200002
1991,7,22,-0.382999986
1991,7,23,-0.663999975
1991,7,24,-0.694000006
1991,7,25,-0.305000007
1991,7,26,0.187999994
1991,7,27,0.601000011
1991,7,28,0.697000027
1991,7,29,0.578999996
1991,7,30,0.083999999
1991,7,31,-0.426999986
1991,8,1,-0.85799998
1991,8,2,-1.126000047
1991,8,3,-1.360000014
1991,8,4,-1.167000055
1991,8,5,-0.845000029
1991,8,6,-0.64200002
1991,8,7,-0.782000005
1991,8,8,-0.995999992
1991,8,9,-0.667999983
1991,8,10,-0.25
1991,8,11,0.217999995
1991,8,12,0.739000022
1991,8,13,0.856000006
1991,8,14,0.990999997
1991,8,15,1.004999995
1991,8,16,1.093999982
1991,8,17,1.210000038
1991,8,18,1.552999973
1991,8,19,1.457999945
1991,8,20,1.508000016
1991,8,21,1.478999972
1991,8,22,1.422000051
1991,8,23,1.340999961
1991,8,24,1.786000013
1991,8,25,1.710000038
1991,8,26,1.784000039
1991,8,27,1.784999967
1991,8,28,1.495000005
1991,8,29,1.282999992
1991,8,30,1.146999955
1991,8,31,1.230000019
1991,9,1,1.231999993
1991,9,2,1.243999958
1991,9,3,1.175999999
1991,9,4,0.83099997
1991,9,5,0.405000001
1991,9,6,0.246000007
1991,9,7,-0.054000001
1991,9,8,-0.286000013
1991,9,9,-0.234999999
1991,9,10,-0.079000004
1991,9,11,-0.158999994
1991,9,12,-0.056000002
1991,9,13,0.256000012
1991,9,14,0.513999999
1991,9,15,0.746999979
1991,9,16,0.944000006
1991,9,17,0.717000008
1991,9,18,0.449000001
1991,9,19,0.515999973
1991,9,20,0.833000004
1991,9,21,0.828999996
1991,9,22,0.421000004
1991,9,23,-0.101999998
1991,9,24,-0.587000012
1991,9,25,-0.446999997
1991,9,26,-0.347000003
1991,9,27,-0.89200002
1991,9,28,-0.749000013
1991,9,29,0.104000002
1991,9,30,0.384000003
1991,10,1,0.143000007
1991,10,2,-0.007
1991,10,3,-0.101000004
1991,10,4,-0.098999999
1991,10,5,-0.093999997
1991,10,6,-0.094999999
1991,10,7,-0.323000014
1991,10,8,0.001
1991,10,9,0.643999994
1991,10,10,0.601000011
1991,10,11,0.224999994
1991,10,12,-0.127000004
1991,10,13,-0.328999996
1991,10,14,-0.351000011
1991,10,15,-0.463
1991,10,16,-0.665000021
1991,10,17,-0.776000023
1991,10,18,-0.575999975
1991,10,19,-0.404000014
1991,10,20,-0.465000004
1991,10,21,-0.552999973
1991,10,22,-0.453999996
1991,10,23,-0.159999996
1991,10,24,0.075999998
1991,10,25,0.129999995
1991,10,26,-0.078000002
1991,10,27,-0.321999997
1991,10,28,-0.563000023
1991,10,29,-0.615999997
1991,10,30,-0.49000001
1991,10,31,-0.174999997
1991,11,1,0.093999997
1991,11,2,-0.068999998
1991,11,3,-0.694000006
1991,11,4,-0.657000005
1991,11,5,0.056000002
1991,11,6,0.229000002
1991,11,7,-0.026000001
1991,11,8,-0.064000003
1991,11,9,0.300999999
1991,11,10,0.708999991
1991,11,11,0.694000006
1991,11,12,0.439999998
1991,11,13,0.138999999
1991,11,14,-0.023
1991,11,15,-0.174999997
1991,11,16,-0.126000002
1991,11,17,-0.423000008
1991,11,18,-0.77700001
1991,11,19,-0.833999991
1991,11,20,-0.40200001
1991,11,21,0.224999994
1991,11,22,0.61500001
1991,11,23,0.477999985
1991,11,24,0.270999998
1991,11,25,0.238999993
1991,11,26,0.713999987
1991,11,27,1.169999957
1991,11,28,1.404000044
1991,11,29,1.09800005
1991,11,30,0.717999995
1991,12,1,-0.481000006
1991,12,2,-0.503000021
1991,12,3,-0.906000018
1991,12,4,-1.516000032
1991,12,5,-1.152999997
1991,12,6,-0.217999995
1991,12,7,0.398999989
1991,12,8,0.518000007
1991,12,9,-0.01
1991,12,10,-0.001
1991,12,11,0.296000004
1991,12,12,0.374000013
1991,12,13,0.066
1991,12,14,0.071000002
1991,12,15,0.203999996
1991,12,16,0.372999996
1991,12,17,0.838
1991,12,18,1.245000005
1991,12,19,1.65199995
1991,12,20,1.667000055
1991,12,21,1.588000059
1991,12,22,1.549000025
1991,12,23,1.268000007
1991,12,24,0.648999989
1991,12,25,0.381000012
1991,12,26,0.298999995
1991,12,27,0.412999988
1991,12,28,0.64200002
1991,12,29,0.388000011
1991,12,30,0.398999989
1991,12,31,1.161000013
1992,1,1,1.43900001
1992,1,2,1.172000051
1992,1,3,0.998000026
1992,1,4,0.583999991
1992,1,5,-0.055
1992,1,6,-0.201000005
1992,1,7,-0.263000011
1992,1,8,-0.142000005
1992,1,9,-0.093000002
1992,1,10,-0.208000004
1992,1,11,-0.748000026
1992,1,12,-1.011999965
1992,1,13,-0.947000027
1992,1,14,-0.938000023
1992,1,15,-1.003999949
1992,1,16,-0.875999987
1992,1,17,-0.799000025
1992,1,18,-0.652999997
1992,1,19,-0.300000012
1992,1,20,0.052000001
1992,1,21,0.330000013
1992,1,22,0.349999994
1992,1,23,0.144999996
1992,1,24,0.333000004
1992,1,25,0.654999971
1992,1,26,0.686999977
1992,1,27,0.913999975
1992,1,28,0.699000001
1992,1,29,0.312999994
1992,1,30,0.151999995
1992,1,31,0.166999996
1992,2,1,0.204999998
1992,2,2,0.088
1992,2,3,-0.231999993
1992,2,4,-0.49000001
1992,2,5,-0.351999998
1992,2,6,-0.016000001
1992,2,7,0.284999996
1992,2,8,0.546999991
1992,2,9,0.731000006
1992,2,10,0.851999998
1992,2,11,0.887000024
1992,2,12,0.806999981
1992,2,13,0.827000022
1992,2,14,0.778999984
1992,2,15,0.711000025
1992,2,16,0.769999981
1992,2,17,0.852999985
1992,2,18,0.962000012
1992,2,19,1.095000029
1992,2,20,1.139999986
1992,2,21,1.202999949
1992,2,22,1.325999975
1992,2,23,1.286999941
1992,2,24,1.264000058
1992,2,25,1.332999945
1992,2,26,1.524999976
1992,2,27,1.654000044
1992,2,28,1.710999966
1992,2,29,1.613999963
1992,3,1,1.281000018
1992,3,2,0.947000027
1992,3,3,0.901000023
1992,3,4,0.795000017
1992,3,5,0.806999981
1992,3,6,0.712000012
1992,3,7,0.783999979
1992,3,8,0.824999988
1992,3,9,1.024000049
1992,3,10,1.222000003
1992,3,11,1.274999976
1992,3,12,1.062000036
1992,3,13,0.926999986
1992,3,14,0.779999971
1992,3,15,0.694999993
1992,3,16,0.838
1992,3,17,0.846000016
1992,3,18,0.610000014
1992,3,19,0.485000014
1992,3,20,0.500999987
1992,3,21,0.34799999
1992,3,22,0.105999999
1992,3,23,-0.245000005
1992,3,24,-0.104999997
1992,3,25,0.066
1992,3,26,0.066
1992,3,27,0.216999993
1992,3,28,0.211999997
1992,3,29,-0.108000003
1992,3,30,-0.319000006
1992,3,31,-0.214000002
1992,4,1,-0.231000006
1992,4,2,-0.25999999
1992,4,3,-0.231000006
1992,4,4,-0.186000004
1992,4,5,0.144999996
1992,4,6,0.379999995
1992,4,7,0.363000005
1992,4,8,0.44600001
1992,4,9,0.787
1992,4,10,0.964999974
1992,4,11,0.809000015
1992,4,12,0.727999985
1992,4,13,0.481000006
1992,4,14,0.375
1992,4,15,0.612999976
1992,4,16,1.245000005
1992,4,17,1.832000017
1992,4,18,1.860000014
1992,4,19,1.715999961
1992,4,20,1.511000037
1992,4,21,1.246000051
1992,4,22,0.962000012
1992,4,23,0.764999986
1992,4,24,0.906000018
1992,4,25,1.034999967
1992,4,26,1.274999976
1992,4,27,1.567999959
1992,4,28,1.925999999
1992,4,29,2.219000101
1992,4,30,2.09100008
1992,5,1,1.733999968
1992,5,2,1.878000021
1992,5,3,2.194000006
1992,5,4,2.121999979
1992,5,5,1.906999946
1992,5,6,1.978999972
1992,5,7,2.075000048
1992,5,8,1.832999945
1992,5,9,1.572000027
1992,5,10,1.465000033
1992,5,11,1.136000037
1992,5,12,1.047999978
1992,5,13,1.088999987
1992,5,14,1.248999953
1992,5,15,1.666000009
1992,5,16,1.516000032
1992,5,17,1.337000012
1992,5,18,1.38499999
1992,5,19,1.531000018
1992,5,20,1.832999945
1992,5,21,1.968999982
1992,5,22,1.970999956
1992,5,23,1.442999959
1992,5,24,0.694999993
1992,5,25,0.39199999
1992,5,26,0.485000014
1992,5,27,0.261999995
1992,5,28,0.172999993
1992,5,29,0.201000005
1992,5,30,0.280999988
1992,5,31,0.326000005
1992,6,1,0.172000006
1992,6,2,0.164000005
1992,6,3,0.250999987
1992,6,4,0.546999991
1992,6,5,1.029999971
1992,6,6,0.924000025
1992,6,7,0.703000009
1992,6,8,0.660000026
1992,6,9,0.523999989
1992,6,10,0.34799999
1992,6,11,0.485000014
1992,6,12,0.85799998
1992,6,13,1.172000051
1992,6,14,1.325999975
1992,6,15,1.297999978
1992,6,16,1.021000028
1992,6,17,0.537999988
1992,6,18,0.654999971
1992,6,19,0.430999994
1992,6,20,-0.331999987
1992,6,21,-0.785000026
1992,6,22,-0.966000021
1992,6,23,-1.212000012
1992,6,24,-1.233999968
1992,6,25,-1.289000034
1992,6,26,-1.315999985
1992,6,27,-1.33099997
1992,6,28,-1.41900003
1992,6,29,-1.39199996
1992,6,30,-1.305999994
1992,7,1,-1.098999977
1992,7,2,-0.989000022
1992,7,3,-0.978999972
1992,7,4,-0.774999976
1992,7,5,-0.219999999
1992,7,6,0.112999998
1992,7,7,0.39199999
1992,7,8,0.796000004
1992,7,9,0.938000023
1992,7,10,0.925999999
1992,7,11,0.737999976
1992,7,12,0.372999996
1992,7,13,0.089000002
1992,7,14,-0.064000003
1992,7,15,-0.003
1992,7,16,0.128000006
1992,7,17,0.097000003
1992,7,18,0.230000004
1992,7,19,0.393000007
1992,7,20,0.181999996
1992,7,21,-0.144999996
1992,7,22,-0.246999994
1992,7,23,-0.49000001
1992,7,24,-0.583999991
1992,7,25,-0.268999994
1992,7,26,0.068999998
1992,7,27,0.446999997
1992,7,28,0.787999988
1992,7,29,0.882000029
1992,7,30,1.182000041
1992,7,31,1.501999974
1992,8,1,1.393000007
1992,8,2,1.287999988
1992,8,3,1.202999949
1992,8,4,1.238000035
1992,8,5,1.128000021
1992,8,6,1.011999965
1992,8,7,0.999000013
1992,8,8,0.796999991
1992,8,9,0.407000005
1992,8,10,0.368000001
1992,8,11,0.189999998
1992,8,12,-0.114
1992,8,13,-0.291000009
1992,8,14,-0.004
1992,8,15,0.481000006
1992,8,16,0.638999999
1992,8,17,0.497000009
1992,8,18,0.165999994
1992,8,19,0.143999994
1992,8,20,0.279000014
1992,8,21,0.261999995
1992,8,22,-0.037
1992,8,23,-0.081
1992,8,24,0.287999988
1992,8,25,0.214000002
1992,8,26,-0.199000001
1992,8,27,-0.239999995
1992,8,28,0.111000001
1992,8,29,0.027000001
1992,8,30,-0.363999993
1992,8,31,-0.592000008
1992,9,1,-0.675000012
1992,9,2,-0.734000027
1992,9,3,-1.042999983
1992,9,4,-1.110999942
1992,9,5,-0.875999987
1992,9,6,-0.488000005
1992,9,7,-0.177000001
1992,9,8,-0.358999997
1992,9,9,-0.711000025
1992,9,10,-0.657000005
1992,9,11,-0.550999999
1992,9,12,-0.211999997
1992,9,13,-0.018999999
1992,9,14,0.094999999
1992,9,15,0.349000007
1992,9,16,0.256000012
1992,9,17,0.216000006
1992,9,18,0.203999996
1992,9,19,-0.028999999
1992,9,20,-0.129999995
1992,9,21,0.240999997
1992,9,22,0.264999986
1992,9,23,0.239999995
1992,9,24,0.677999973
1992,9,25,1.17900002
1992,9,26,0.953999996
1992,9,27,0.101999998
1992,9,28,-0.518000007
1992,9,29,-0.827000022
1992,9,30,-1.126000047
1992,10,1,-0.805999994
1992,10,2,-0.792999983
1992,10,3,-0.885999978
1992,10,4,-0.584999979
1992,10,5,-0.246999994
1992,10,6,-0.054000001
1992,10,7,-0.248999998
1992,10,8,-0.764999986
1992,10,9,-1.143000007
1992,10,10,-1.202000022
1992,10,11,-1.014000058
1992,10,12,-0.941999972
1992,10,13,-1.246000051
1992,10,14,-1.58099997
1992,10,15,-1.746000051
1992,10,16,-1.868000031
1992,10,17,-1.968000054
1992,10,18,-1.955000043
1992,10,19,-1.652999997
1992,10,20,-1.228999972
